upm,viv_sel,p1_1,p1_2,p1_3,region,tloc,est_dis,upm_dis,fac_viv
2001400,6,4,1,,6,2,109,1222,4303
2001400,7,7,2,2,6,2,109,1222,4303
2001400,8,1,1,,6,2,109,1222,4303
2001400,9,2,1,,6,2,109,1222,4303
2001400,10,5,2,2,6,2,109,1222,4303
2001400,12,5,1,,6,2,109,1222,4303
2001400,13,3,1,,6,2,109,1222,4303
2001400,15,2,1,,6,2,109,1222,4303
2001400,16,2,1,,6,2,109,1222,4303
2001400,17,4,1,,6,2,109,1222,4303
2001400,18,5,1,,6,2,109,1222,4303
2001400,19,2,1,,6,2,109,1222,4303
2001400,20,4,1,,6,2,109,1222,4303
2001558,1,3,1,,6,2,112,1223,3485
2001558,2,4,1,,6,2,112,1223,3485
2001558,4,5,2,2,6,2,112,1223,3485
2001558,5,6,1,,6,2,112,1223,3485
2001613,1,3,1,,6,2,111,1224,5096
2001613,3,1,1,,6,2,111,1224,5096
2001613,4,3,1,,6,2,111,1224,5096
2001613,5,3,1,,6,2,111,1224,5096
2001851,1,2,1,,6,2,109,1225,3491
2001851,3,2,1,,6,2,109,1225,3491
2001851,4,5,1,,6,2,109,1225,3491
2001851,5,2,1,,6,2,109,1225,3491
2001851,7,1,1,,6,2,109,1225,3491
2001851,9,3,1,,6,2,109,1225,3491
2001851,10,1,1,,6,2,109,1225,3491
2001851,11,4,1,,6,2,109,1225,3491
2001851,12,1,1,,6,2,109,1225,3491
2001851,13,5,1,,6,2,109,1225,3491
2001851,14,7,2,2,6,2,109,1225,3491
2001851,16,1,1,,6,2,109,1225,3491
2001851,17,2,1,,6,2,109,1225,3491
2001851,19,5,1,,6,2,109,1225,3491
2001851,20,3,1,,6,2,109,1225,3491
2001911,1,2,1,,6,2,111,1226,4836
2001911,2,7,1,,6,2,111,1226,4836
2001911,3,2,1,,6,2,111,1226,4836
2001911,4,3,1,,6,2,111,1226,4836
2001911,5,4,1,,6,2,111,1226,4836
2002209,1,2,1,,6,3,109,1227,2764
2002209,2,4,1,,6,3,109,1227,2764
2002209,3,4,1,,6,3,109,1227,2764
2002209,4,1,1,,6,3,109,1227,2764
2002209,5,4,1,,6,3,109,1227,2764
2002209,6,1,1,,6,3,109,1227,2764
2002209,7,3,1,,6,3,109,1227,2764
2002209,8,4,1,,6,3,109,1227,2764
2002209,9,4,1,,6,3,109,1227,2764
2002209,10,4,1,,6,3,109,1227,2764
2002209,11,5,1,,6,3,109,1227,2764
2002209,12,3,1,,6,3,109,1227,2764
2002209,13,2,1,,6,3,109,1227,2764
2002209,14,3,1,,6,3,109,1227,2764
2002209,15,4,1,,6,3,109,1227,2764
2002209,16,5,1,,6,3,109,1227,2764
2002209,17,3,1,,6,3,109,1227,2764
2002209,18,5,1,,6,3,109,1227,2764
2002209,19,2,1,,6,3,109,1227,2764
2002209,20,3,1,,6,3,109,1227,2764
2002360,1,4,1,,6,3,111,1228,4268
2002360,2,2,1,,6,3,111,1228,4268
2002360,3,7,1,,6,3,111,1228,4268
2002360,4,9,2,3,6,3,111,1228,4268
2002360,5,7,1,,6,3,111,1228,4268
2002431,1,2,1,,6,3,109,1229,3453
2002431,2,2,1,,6,3,109,1229,3453
2002431,3,4,1,,6,3,109,1229,3453
2002431,4,6,1,,6,3,109,1229,3453
2002431,5,2,1,,6,3,109,1229,3453
2002431,6,3,1,,6,3,109,1229,3453
2002431,7,6,1,,6,3,109,1229,3453
2002431,8,6,2,2,6,3,109,1229,3453
2002431,9,3,1,,6,3,109,1229,3453
2002431,10,2,1,,6,3,109,1229,3453
2002431,11,6,1,,6,3,109,1229,3453
2002431,12,4,1,,6,3,109,1229,3453
2002431,13,2,1,,6,3,109,1229,3453
2002431,14,5,1,,6,3,109,1229,3453
2002431,15,4,1,,6,3,109,1229,3453
2002431,16,4,1,,6,3,109,1229,3453
2002431,17,1,1,,6,3,109,1229,3453
2002431,18,6,1,,6,3,109,1229,3453
2002431,19,2,1,,6,3,109,1229,3453
2002431,20,4,1,,6,3,109,1229,3453
2002464,1,3,1,,6,3,108,1230,2700
2002464,2,4,1,,6,3,108,1230,2700
2002464,3,2,1,,6,3,108,1230,2700
2002464,4,1,1,,6,3,108,1230,2700
2002464,5,3,1,,6,3,108,1230,2700
2002464,6,2,1,,6,3,108,1230,2700
2002464,8,1,1,,6,3,108,1230,2700
2002464,9,4,1,,6,3,108,1230,2700
2002464,10,2,1,,6,3,108,1230,2700
2002464,11,5,1,,6,3,108,1230,2700
2002464,12,3,1,,6,3,108,1230,2700
2002464,13,3,1,,6,3,108,1230,2700
2002464,14,3,1,,6,3,108,1230,2700
2002464,16,2,1,,6,3,108,1230,2700
2002464,17,4,1,,6,3,108,1230,2700
2002464,18,7,1,,6,3,108,1230,2700
2002464,19,3,1,,6,3,108,1230,2700
2002464,20,9,1,,6,3,108,1230,2700
2003021,1,5,1,,6,3,112,1231,2126
2003021,2,6,2,2,6,3,112,1231,2126
2003021,3,5,1,,6,3,112,1231,2126
2003021,4,4,1,,6,3,112,1231,2126
2003021,5,1,1,,6,3,112,1231,2126
2003476,2,6,1,,6,3,108,1232,1892
2003476,3,9,2,3,6,3,108,1232,1892
2003476,4,5,1,,6,3,108,1232,1892
2003476,5,4,1,,6,3,108,1232,1892
2003476,6,4,1,,6,3,108,1232,1892
2003476,7,2,1,,6,3,108,1232,1892
2003476,8,2,1,,6,3,108,1232,1892
2003476,9,2,1,,6,3,108,1232,1892
2003476,10,3,1,,6,3,108,1232,1892
2003476,11,5,1,,6,3,108,1232,1892
2003476,12,4,1,,6,3,108,1232,1892
2003476,13,5,1,,6,3,108,1232,1892
2003476,14,4,1,,6,3,108,1232,1892
2003476,15,2,1,,6,3,108,1232,1892
2003476,16,3,1,,6,3,108,1232,1892
2003476,17,3,1,,6,3,108,1232,1892
2003476,18,3,1,,6,3,108,1232,1892
2003476,19,1,1,,6,3,108,1232,1892
2003476,20,2,1,,6,3,108,1232,1892
2060120,1,2,1,,6,4,110,1233,3326
2060120,2,6,1,,6,4,110,1233,3326
2060120,3,6,1,,6,4,110,1233,3326
2060120,4,4,1,,6,4,110,1233,3326
2060120,5,5,1,,6,4,110,1233,3326
2060120,6,7,1,,6,4,110,1233,3326
2060120,7,2,1,,6,4,110,1233,3326
2060120,8,4,1,,6,4,110,1233,3326
2060120,9,7,1,,6,4,110,1233,3326
2060120,10,3,1,,6,4,110,1233,3326
2060120,11,3,1,,6,4,110,1233,3326
2060120,12,7,1,,6,4,110,1233,3326
2060120,13,4,1,,6,4,110,1233,3326
2060120,14,5,1,,6,4,110,1233,3326
2060120,17,2,1,,6,4,110,1233,3326
2060120,18,4,1,,6,4,110,1233,3326
2060120,19,4,1,,6,4,110,1233,3326
2060120,20,4,1,,6,4,110,1233,3326
2060219,1,5,2,2,6,4,110,1234,3183
2060219,2,4,1,,6,4,110,1234,3183
2060219,3,2,1,,6,4,110,1234,3183
2060219,4,6,1,,6,4,110,1234,3183
2060219,5,5,1,,6,4,110,1234,3183
2060219,6,3,1,,6,4,110,1234,3183
2060219,7,5,1,,6,4,110,1234,3183
2060219,8,5,1,,6,4,110,1234,3183
2060219,10,4,1,,6,4,110,1234,3183
2060219,11,2,1,,6,4,110,1234,3183
2060219,12,4,1,,6,4,110,1234,3183
2060219,13,2,1,,6,4,110,1234,3183
2060219,14,3,1,,6,4,110,1234,3183
2060219,15,4,1,,6,4,110,1234,3183
2060219,16,2,1,,6,4,110,1234,3183
2060219,17,7,1,,6,4,110,1234,3183
2060219,18,1,1,,6,4,110,1234,3183
2060219,19,3,1,,6,4,110,1234,3183
2060219,20,3,1,,6,4,110,1234,3183
2060269,1,2,1,,6,4,110,1235,3558
2060269,2,6,1,,6,4,110,1235,3558
2060269,3,1,1,,6,4,110,1235,3558
2060269,5,3,1,,6,4,110,1235,3558
2060269,7,2,1,,6,4,110,1235,3558
2060269,8,5,1,,6,4,110,1235,3558
2060269,9,5,1,,6,4,110,1235,3558
2060269,10,6,1,,6,4,110,1235,3558
2060269,11,2,1,,6,4,110,1235,3558
2060269,12,5,1,,6,4,110,1235,3558
2060269,13,3,1,,6,4,110,1235,3558
2060269,14,5,1,,6,4,110,1235,3558
2060269,15,6,1,,6,4,110,1235,3558
2060269,16,2,1,,6,4,110,1235,3558
2060269,17,4,1,,6,4,110,1235,3558
2060269,18,1,1,,6,4,110,1235,3558
2060269,19,5,1,,6,4,110,1235,3558
2060269,20,3,1,,6,4,110,1235,3558
2060371,1,2,1,,6,4,110,1236,3183
2060371,2,4,1,,6,4,110,1236,3183
2060371,3,6,1,,6,4,110,1236,3183
2060371,4,4,1,,6,4,110,1236,3183
2060371,5,3,1,,6,4,110,1236,3183
2060371,6,5,1,,6,4,110,1236,3183
2060371,8,3,1,,6,4,110,1236,3183
2060371,9,5,1,,6,4,110,1236,3183
2060371,10,9,1,,6,4,110,1236,3183
2060371,11,5,1,,6,4,110,1236,3183
2060371,12,5,1,,6,4,110,1236,3183
2060371,13,2,1,,6,4,110,1236,3183
2060371,14,3,1,,6,4,110,1236,3183
2060371,17,3,1,,6,4,110,1236,3183
2060371,18,2,1,,6,4,110,1236,3183
2060371,19,1,1,,6,4,110,1236,3183
2060371,20,5,1,,6,4,110,1236,3183
2060960,1,3,1,,6,4,110,1237,3262
2060960,3,3,1,,6,4,110,1237,3262
2060960,4,5,1,,6,4,110,1237,3262
2060960,5,1,1,,6,4,110,1237,3262
2060960,6,3,1,,6,4,110,1237,3262
2060960,7,8,2,2,6,4,110,1237,3262
2060960,8,5,1,,6,4,110,1237,3262
2060960,9,5,1,,6,4,110,1237,3262
2060960,10,4,1,,6,4,110,1237,3262
2060960,12,3,1,,6,4,110,1237,3262
2060960,13,4,1,,6,4,110,1237,3262
2060960,14,4,1,,6,4,110,1237,3262
2060960,15,7,1,,6,4,110,1237,3262
2060960,16,3,1,,6,4,110,1237,3262
2060960,17,4,1,,6,4,110,1237,3262
2060960,19,1,1,,6,4,110,1237,3262
2060981,1,4,1,,6,4,110,1238,3690
2060981,2,3,1,,6,4,110,1238,3690
2060981,3,7,1,,6,4,110,1238,3690
2060981,4,5,1,,6,4,110,1238,3690
2060981,5,6,1,,6,4,110,1238,3690
2060981,6,7,1,,6,4,110,1238,3690
2060981,7,1,1,,6,4,110,1238,3690
2060981,9,2,1,,6,4,110,1238,3690
2060981,11,2,1,,6,4,110,1238,3690
2060981,12,2,1,,6,4,110,1238,3690
2060981,13,5,1,,6,4,110,1238,3690
2060981,14,5,1,,6,4,110,1238,3690
2060981,15,2,1,,6,4,110,1238,3690
2060981,16,4,1,,6,4,110,1238,3690
2060981,17,2,1,,6,4,110,1238,3690
2060981,18,2,1,,6,4,110,1238,3690
2060981,19,4,1,,6,4,110,1238,3690
2060981,20,5,1,,6,4,110,1238,3690
2061113,1,2,1,,6,4,110,1239,3514
2061113,2,5,1,,6,4,110,1239,3514
2061113,3,4,1,,6,4,110,1239,3514
2061113,4,6,1,,6,4,110,1239,3514
2061113,6,3,1,,6,4,110,1239,3514
2061113,7,8,1,,6,4,110,1239,3514
2061113,8,4,1,,6,4,110,1239,3514
2061113,9,7,1,,6,4,110,1239,3514
2061113,10,1,1,,6,4,110,1239,3514
2061113,11,2,1,,6,4,110,1239,3514
2061113,12,1,1,,6,4,110,1239,3514
2061113,13,2,1,,6,4,110,1239,3514
2061113,14,2,1,,6,4,110,1239,3514
2061113,16,4,1,,6,4,110,1239,3514
2061113,17,4,1,,6,4,110,1239,3514
2061113,18,5,1,,6,4,110,1239,3514
2061113,19,6,1,,6,4,110,1239,3514
2061113,20,5,1,,6,4,110,1239,3514
2061113,21,5,1,,6,4,110,1239,3514
2061846,1,3,1,,6,4,110,1240,3616
2061846,3,4,1,,6,4,110,1240,3616
2061846,5,4,1,,6,4,110,1240,3616
2061846,7,2,1,,6,4,110,1240,3616
2061846,10,2,1,,6,4,110,1240,3616
2061846,16,2,1,,6,4,110,1240,3616
2061846,18,4,1,,6,4,110,1240,3616
2062024,1,4,1,,6,4,110,1241,3453
2062024,2,3,1,,6,4,110,1241,3453
2062024,3,1,1,,6,4,110,1241,3453
2062024,4,2,1,,6,4,110,1241,3453
2062024,5,4,1,,6,4,110,1241,3453
2062024,6,3,1,,6,4,110,1241,3453
2062024,7,1,1,,6,4,110,1241,3453
2062024,8,6,1,,6,4,110,1241,3453
2062024,9,5,1,,6,4,110,1241,3453
2062024,11,3,1,,6,4,110,1241,3453
2062024,12,5,1,,6,4,110,1241,3453
2062024,14,2,1,,6,4,110,1241,3453
2062024,15,5,1,,6,4,110,1241,3453
2062024,16,4,1,,6,4,110,1241,3453
2062024,17,2,1,,6,4,110,1241,3453
2062024,18,4,1,,6,4,110,1241,3453
2062024,19,4,1,,6,4,110,1241,3453
2062024,20,6,1,,6,4,110,1241,3453
2062585,1,4,1,,6,4,110,1242,3018
2062585,2,4,1,,6,4,110,1242,3018
2062585,3,6,1,,6,4,110,1242,3018
2062585,4,6,1,,6,4,110,1242,3018
2062585,5,1,1,,6,4,110,1242,3018
2062585,7,5,1,,6,4,110,1242,3018
2062585,8,3,1,,6,4,110,1242,3018
2062585,9,3,1,,6,4,110,1242,3018
2062585,10,1,1,,6,4,110,1242,3018
2062585,11,1,1,,6,4,110,1242,3018
2062585,12,1,1,,6,4,110,1242,3018
2062585,14,3,1,,6,4,110,1242,3018
2062585,15,6,2,3,6,4,110,1242,3018
2062585,16,6,1,,6,4,110,1242,3018
2062585,17,5,1,,6,4,110,1242,3018
2062585,18,4,1,,6,4,110,1242,3018
2062585,19,4,1,,6,4,110,1242,3018
2062585,20,2,1,,6,4,110,1242,3018
2100201,1,1,1,,5,1,117,1243,3725
2100201,2,3,1,,5,1,117,1243,3725
2100201,4,10,1,,5,1,117,1243,3725
2100676,1,2,1,,5,1,117,1244,4725
2100676,2,4,1,,5,1,117,1244,4725
2100676,3,4,1,,5,1,117,1244,4725
2100676,4,2,1,,5,1,117,1244,4725
2100676,5,4,1,,5,1,117,1244,4725
2100701,2,2,1,,5,1,117,1245,3396
2100701,3,1,1,,5,1,117,1245,3396
2100701,4,4,1,,5,1,117,1245,3396
2100701,5,3,1,,5,1,117,1245,3396
2100736,1,4,1,,5,1,116,1246,5765
2100736,2,4,1,,5,1,116,1246,5765
2100736,3,3,1,,5,1,116,1246,5765
2100736,4,3,1,,5,1,116,1246,5765
2100736,5,2,1,,5,1,116,1246,5765
2100768,1,5,1,,5,1,117,1247,3121
2100768,2,1,1,,5,1,117,1247,3121
2100768,3,3,1,,5,1,117,1247,3121
2100768,4,2,1,,5,1,117,1247,3121
2100768,5,2,1,,5,1,117,1247,3121
2101068,1,3,1,,5,1,116,1248,5769
2101068,2,4,1,,5,1,116,1248,5769
2101068,3,6,1,,5,1,116,1248,5769
2101068,4,2,1,,5,1,116,1248,5769
2101068,5,3,1,,5,1,116,1248,5769
2101287,4,2,1,,5,1,118,1249,10215
2101499,2,2,1,,5,1,116,1250,4643
2101499,3,1,1,,5,1,116,1250,4643
2101499,5,1,1,,5,1,116,1250,4643
2101618,1,3,2,2,5,1,117,1251,4145
2101618,2,4,1,,5,1,117,1251,4145
2101618,3,2,1,,5,1,117,1251,4145
2101618,4,2,1,,5,1,117,1251,4145
2101618,5,3,1,,5,1,117,1251,4145
2101687,1,2,1,,5,1,118,1252,8556
2101687,2,2,1,,5,1,118,1252,8556
2101687,4,3,1,,5,1,118,1252,8556
2101904,1,5,1,,5,1,117,1253,4366
2101904,2,4,1,,5,1,117,1253,4366
2101904,3,1,1,,5,1,117,1253,4366
2101904,4,1,1,,5,1,117,1253,4366
2101904,5,2,1,,5,1,117,1253,4366
2101919,2,3,1,,5,1,116,1254,4329
2101919,3,2,1,,5,1,116,1254,4329
2101919,4,1,1,,5,1,116,1254,4329
2101919,5,4,1,,5,1,116,1254,4329
2102094,1,5,1,,5,1,118,1255,9258
2102094,2,4,1,,5,1,118,1255,9258
2102094,3,3,1,,5,1,118,1255,9258
2102094,5,2,1,,5,1,118,1255,9258
2102181,1,3,1,,5,1,117,1256,5232
2102181,2,4,1,,5,1,117,1256,5232
2102181,3,1,1,,5,1,117,1256,5232
2102181,5,4,1,,5,1,117,1256,5232
2102702,2,1,1,,5,1,116,1257,5043
2102702,3,1,1,,5,1,116,1257,5043
2102702,4,4,1,,5,1,116,1257,5043
2102702,5,1,1,,5,1,116,1257,5043
2102798,1,4,1,,5,1,116,1258,6567
2102798,2,3,1,,5,1,116,1258,6567
2102798,3,2,1,,5,1,116,1258,6567
2102798,4,3,1,,5,1,116,1258,6567
2102798,5,3,1,,5,1,116,1258,6567
2102968,2,7,1,,5,1,117,1259,4483
2102968,3,1,1,,5,1,117,1259,4483
2102968,4,5,1,,5,1,117,1259,4483
2102968,5,3,1,,5,1,117,1259,4483
2103024,1,2,1,,5,1,117,1260,4579
2103024,3,3,1,,5,1,117,1260,4579
2103024,5,2,1,,5,1,117,1260,4579
2103040,1,3,1,,5,1,116,1261,5176
2103040,2,3,1,,5,1,116,1261,5176
2103040,3,3,1,,5,1,116,1261,5176
2103040,5,4,1,,5,1,116,1261,5176
2103181,1,1,1,,5,1,117,1262,3581
2103181,2,4,1,,5,1,117,1262,3581
2103181,3,4,1,,5,1,117,1262,3581
2103181,4,1,1,,5,1,117,1262,3581
2103181,5,3,1,,5,1,117,1262,3581
2103535,1,4,1,,5,1,116,1263,5920
2103535,2,5,1,,5,1,116,1263,5920
2103535,3,5,1,,5,1,116,1263,5920
2103535,4,2,1,,5,1,116,1263,5920
2103627,1,3,1,,5,1,116,1264,3751
2103627,2,1,1,,5,1,116,1264,3751
2103627,3,3,1,,5,1,116,1264,3751
2103627,5,1,1,,5,1,116,1264,3751
2103645,1,6,1,,5,1,116,1265,5842
2103645,2,4,1,,5,1,116,1265,5842
2103645,3,3,1,,5,1,116,1265,5842
2103645,5,4,1,,5,1,116,1265,5842
2103681,2,3,1,,5,1,118,1266,8335
2103681,3,4,1,,5,1,118,1266,8335
2103681,4,3,1,,5,1,118,1266,8335
2103681,5,4,1,,5,1,118,1266,8335
2103744,2,1,1,,5,1,117,1267,3877
2103744,3,4,1,,5,1,117,1267,3877
2103744,5,2,1,,5,1,117,1267,3877
2103931,1,2,1,,5,1,116,1268,3413
2103931,2,5,1,,5,1,116,1268,3413
2103931,3,3,1,,5,1,116,1268,3413
2103931,4,1,1,,5,1,116,1268,3413
2103946,1,3,1,,5,1,116,1269,4612
2103946,2,5,1,,5,1,116,1269,4612
2103946,3,5,1,,5,1,116,1269,4612
2103946,4,2,1,,5,1,116,1269,4612
2104047,1,2,1,,5,1,116,1270,4998
2104047,2,3,1,,5,1,116,1270,4998
2104047,3,3,1,,5,1,116,1270,4998
2104047,4,2,1,,5,1,116,1270,4998
2104047,5,4,1,,5,1,116,1270,4998
2104668,2,4,1,,5,2,116,1271,4599
2104668,3,4,1,,5,2,116,1271,4599
2104668,4,3,1,,5,2,116,1271,4599
2104668,5,4,1,,5,2,116,1271,4599
2104734,1,3,1,,5,2,114,1272,3894
2104734,2,5,1,,5,2,114,1272,3894
2104734,3,6,1,,5,2,114,1272,3894
2104734,4,5,1,,5,2,114,1272,3894
2104734,5,7,1,,5,2,114,1272,3894
2104734,6,2,1,,5,2,114,1272,3894
2104734,7,4,1,,5,2,114,1272,3894
2104734,8,2,1,,5,2,114,1272,3894
2104734,10,8,1,,5,2,114,1272,3894
2104734,11,5,1,,5,2,114,1272,3894
2104734,12,4,1,,5,2,114,1272,3894
2104734,13,5,1,,5,2,114,1272,3894
2104734,14,5,1,,5,2,114,1272,3894
2104734,15,5,1,,5,2,114,1272,3894
2104734,16,3,1,,5,2,114,1272,3894
2104734,18,4,1,,5,2,114,1272,3894
2104734,19,4,1,,5,2,114,1272,3894
2104734,20,4,1,,5,2,114,1272,3894
2104877,1,3,1,,5,2,116,1273,3261
2104877,2,4,1,,5,2,116,1273,3261
2104877,3,1,1,,5,2,116,1273,3261
2104877,5,2,1,,5,2,116,1273,3261
2105343,2,3,1,,5,2,118,1274,6275
2105343,3,1,1,,5,2,118,1274,6275
2105343,4,2,1,,5,2,118,1274,6275
2105391,1,4,1,,5,2,117,1275,3935
2105391,2,3,1,,5,2,117,1275,3935
2105391,3,3,1,,5,2,117,1275,3935
2105391,4,7,1,,5,2,117,1275,3935
2105737,1,4,1,,5,2,116,1276,4363
2105737,2,2,1,,5,2,116,1276,4363
2105737,3,3,1,,5,2,116,1276,4363
2105737,4,4,1,,5,2,116,1276,4363
2105737,5,4,1,,5,2,116,1276,4363
2105987,1,7,1,,5,2,114,1277,4414
2105987,2,4,1,,5,2,114,1277,4414
2105987,3,3,1,,5,2,114,1277,4414
2105987,4,4,1,,5,2,114,1277,4414
2105987,5,4,1,,5,2,114,1277,4414
2105987,6,5,1,,5,2,114,1277,4414
2105987,7,4,1,,5,2,114,1277,4414
2105987,8,6,1,,5,2,114,1277,4414
2105987,9,1,1,,5,2,114,1277,4414
2105987,10,3,1,,5,2,114,1277,4414
2105987,11,5,1,,5,2,114,1277,4414
2105987,12,3,1,,5,2,114,1277,4414
2105987,13,5,1,,5,2,114,1277,4414
2105987,14,5,1,,5,2,114,1277,4414
2105987,15,3,1,,5,2,114,1277,4414
2105987,16,4,1,,5,2,114,1277,4414
2105987,17,5,1,,5,2,114,1277,4414
2105987,18,2,1,,5,2,114,1277,4414
2105987,20,4,1,,5,2,114,1277,4414
2106160,1,4,1,,5,2,114,1278,4108
2106160,2,5,1,,5,2,114,1278,4108
2106160,3,4,1,,5,2,114,1278,4108
2106160,4,2,1,,5,2,114,1278,4108
2106160,5,4,1,,5,2,114,1278,4108
2106160,6,6,1,,5,2,114,1278,4108
2106160,7,3,1,,5,2,114,1278,4108
2106160,9,1,1,,5,2,114,1278,4108
2106160,10,5,1,,5,2,114,1278,4108
2106160,11,3,1,,5,2,114,1278,4108
2106160,12,7,1,,5,2,114,1278,4108
2106160,13,4,1,,5,2,114,1278,4108
2106160,15,7,1,,5,2,114,1278,4108
2106160,16,2,1,,5,2,114,1278,4108
2106160,17,6,1,,5,2,114,1278,4108
2106160,18,4,1,,5,2,114,1278,4108
2106160,19,4,1,,5,2,114,1278,4108
2106160,20,5,1,,5,2,114,1278,4108
2106768,1,4,1,,5,3,113,1279,3935
2106768,2,4,1,,5,3,113,1279,3935
2106768,3,4,1,,5,3,113,1279,3935
2106768,4,6,1,,5,3,113,1279,3935
2106768,5,7,1,,5,3,113,1279,3935
2106768,6,3,1,,5,3,113,1279,3935
2106768,7,3,1,,5,3,113,1279,3935
2106768,8,4,1,,5,3,113,1279,3935
2106768,9,5,1,,5,3,113,1279,3935
2106768,10,8,1,,5,3,113,1279,3935
2106768,11,8,1,,5,3,113,1279,3935
2106768,12,1,1,,5,3,113,1279,3935
2106768,13,5,1,,5,3,113,1279,3935
2106768,14,8,1,,5,3,113,1279,3935
2106768,15,6,1,,5,3,113,1279,3935
2106768,16,3,1,,5,3,113,1279,3935
2106768,17,12,1,,5,3,113,1279,3935
2106768,18,5,1,,5,3,113,1279,3935
2106768,19,2,1,,5,3,113,1279,3935
2106768,20,4,1,,5,3,113,1279,3935
2106777,1,3,1,,5,3,113,1280,3258
2106777,2,6,1,,5,3,113,1280,3258
2106777,3,3,1,,5,3,113,1280,3258
2106777,4,2,1,,5,3,113,1280,3258
2106777,5,4,1,,5,3,113,1280,3258
2106777,6,3,1,,5,3,113,1280,3258
2106777,7,10,1,,5,3,113,1280,3258
2106777,9,6,1,,5,3,113,1280,3258
2106777,10,5,1,,5,3,113,1280,3258
2106777,11,1,1,,5,3,113,1280,3258
2106777,12,8,1,,5,3,113,1280,3258
2106777,13,4,1,,5,3,113,1280,3258
2106777,14,8,1,,5,3,113,1280,3258
2106777,15,4,1,,5,3,113,1280,3258
2106777,16,5,1,,5,3,113,1280,3258
2106777,17,3,1,,5,3,113,1280,3258
2106777,18,2,1,,5,3,113,1280,3258
2106777,19,2,1,,5,3,113,1280,3258
2106777,20,2,1,,5,3,113,1280,3258
2106802,1,5,1,,5,3,114,1281,3977
2106802,2,4,1,,5,3,114,1281,3977
2106802,3,1,1,,5,3,114,1281,3977
2106802,4,4,1,,5,3,114,1281,3977
2106802,6,2,1,,5,3,114,1281,3977
2106802,7,6,1,,5,3,114,1281,3977
2106802,8,4,1,,5,3,114,1281,3977
2106802,9,4,1,,5,3,114,1281,3977
2106802,10,1,1,,5,3,114,1281,3977
2106802,11,8,1,,5,3,114,1281,3977
2106802,12,7,1,,5,3,114,1281,3977
2106802,14,4,1,,5,3,114,1281,3977
2106802,15,4,1,,5,3,114,1281,3977
2106802,16,3,1,,5,3,114,1281,3977
2106802,17,4,1,,5,3,114,1281,3977
2106802,18,2,1,,5,3,114,1281,3977
2106802,19,5,1,,5,3,114,1281,3977
2106802,20,2,1,,5,3,114,1281,3977
2107201,1,3,1,,5,3,116,1282,4374
2107201,2,8,1,,5,3,116,1282,4374
2107201,3,5,1,,5,3,116,1282,4374
2107201,4,4,1,,5,3,116,1282,4374
2107201,5,5,1,,5,3,116,1282,4374
2107323,1,2,1,,5,3,116,1283,4178
2107323,2,5,1,,5,3,116,1283,4178
2107323,3,6,1,,5,3,116,1283,4178
2107323,4,4,1,,5,3,116,1283,4178
2107323,5,9,1,,5,3,116,1283,4178
2107554,1,7,1,,5,3,114,1284,4127
2107554,2,4,1,,5,3,114,1284,4127
2107554,3,5,1,,5,3,114,1284,4127
2107554,4,2,1,,5,3,114,1284,4127
2107554,5,5,1,,5,3,114,1284,4127
2107554,6,4,1,,5,3,114,1284,4127
2107554,7,4,1,,5,3,114,1284,4127
2107554,8,5,1,,5,3,114,1284,4127
2107554,9,8,1,,5,3,114,1284,4127
2107554,10,8,1,,5,3,114,1284,4127
2107554,11,1,1,,5,3,114,1284,4127
2107554,13,5,1,,5,3,114,1284,4127
2107554,14,3,1,,5,3,114,1284,4127
2107554,17,2,1,,5,3,114,1284,4127
2107554,18,3,1,,5,3,114,1284,4127
2107554,19,2,1,,5,3,114,1284,4127
2107554,20,6,1,,5,3,114,1284,4127
2108338,1,4,1,,5,1,117,1285,4963
2108338,2,4,1,,5,1,117,1285,4963
2108338,3,6,1,,5,1,117,1285,4963
2108338,4,4,1,,5,1,117,1285,4963
2108338,5,4,1,,5,1,117,1285,4963
2160164,2,4,1,,5,4,115,1286,4327
2160164,3,4,1,,5,4,115,1286,4327
2160164,4,5,1,,5,4,115,1286,4327
2160164,5,1,1,,5,4,115,1286,4327
2160164,6,2,1,,5,4,115,1286,4327
2160164,7,4,1,,5,4,115,1286,4327
2160164,8,8,2,2,5,4,115,1286,4327
2160164,9,5,1,,5,4,115,1286,4327
2160164,10,6,1,,5,4,115,1286,4327
2160164,11,5,1,,5,4,115,1286,4327
2160164,12,4,1,,5,4,115,1286,4327
2160164,13,6,1,,5,4,115,1286,4327
2160164,15,1,1,,5,4,115,1286,4327
2160164,16,1,1,,5,4,115,1286,4327
2160164,17,2,1,,5,4,115,1286,4327
2160164,18,6,1,,5,4,115,1286,4327
2160164,19,5,1,,5,4,115,1286,4327
2160164,20,5,1,,5,4,115,1286,4327
2160808,2,2,1,,5,4,115,1287,4719
2160808,3,4,1,,5,4,115,1287,4719
2160808,4,4,1,,5,4,115,1287,4719
2160808,5,4,1,,5,4,115,1287,4719
2160808,6,4,1,,5,4,115,1287,4719
2160808,7,4,1,,5,4,115,1287,4719
2160808,8,1,1,,5,4,115,1287,4719
2160808,9,6,1,,5,4,115,1287,4719
2160808,10,3,1,,5,4,115,1287,4719
2160808,11,6,1,,5,4,115,1287,4719
2160808,12,4,1,,5,4,115,1287,4719
2160808,13,5,1,,5,4,115,1287,4719
2160808,14,5,1,,5,4,115,1287,4719
2160808,15,2,1,,5,4,115,1287,4719
2160808,16,4,1,,5,4,115,1287,4719
