"UPM","VIV_SEL","HOGAR","N_REN","EDAD","SEXO","REGION","TLOC","EST_DIS","UPM_DIS","FAC_PER","GRA","NIV","P3_1","P3_12","P3_2","P3_3","P3_5","P4_1","P4_4_1","P4_4_2","P4_4_3","P4_4_4","P4_4_5","P4_4_6","P4_4_7","P4_5","P4_7","P4_8_1","P4_8_2","P4_8_3","P4_8_4","P4_9_1","P4_9_2","P4_9_3","P5_1_1","P5_1_2","P5_1_3","P5_1_4","P5_1_5","P5_1_6","P5_29","P5_3","P5_4","P6_18","P6_1_1","P6_1_2","P6_1_3","P6_1_4","P6_1_5","P6_3","P10_1","P10_13","P10_8","P11_1_1","P11_1_2","P11_1_3","P11_2_1","P11_2_2","P11_2_3","P11_2_4","P11_2_9","P12_1","P12_2","P12_3","P12_4","P13_1","P13_2_1","P13_2_2","P13_2_3","P13_2_4","P7_1_1","P7_1_2","P7_1_3","P7_1_4","P7_1_5","P7_1_6","P7_1_7","P8_1","P9_1","P9_9_1","P9_9_2","P9_9_3","P9_9_4","P9_9_5","P1_1","P1_2"
"904180","5","1","3","60","1","4","1","47","520","5300","5","8","5","1","3","0","1","1","1","1","2","2","2","2","2","1","2","1","1","3","1","1","1","1","2","2","1","2","2","2","1","1","1","2","2","2","2","2","2","1","1","2","1","2","2","2","1","1","0","0","0","1","2","1","3","2","2","1","1","2","2","2","9","1","2","2","9","2","2","2","2","2","2","1","3","1"
"904304","1","1","1","57","1","4","1","46","521","6431","3","3","1","1","5","1","1","1","1","1","2","2","2","2","2","2","2","1","1","3","1","1","1","1","2","2","1","2","2","2","1","2","1","2","1","2","2","1","2","1","1","2","1","2","2","2","1","1","0","0","0","1","2","1","3","2","1","1","2","2","1","1","9","1","1","1","1","2","1","2","1","2","2","2","3","1"
"904304","2","1","1","48","1","4","1","46","521","6547","3","3","1","1","5","2","1","1","2","2","2","2","2","1","2","1","2","2","1","2","2","1","1","1","2","2","2","2","2","2","1","2","2","1","2","1","2","2","2","2","2","1","2","2","2","2","0","0","0","0","1","1","3","1","3","2","2","2","2","2","1","1","9","1","1","9","1","2","2","1","2","2","2","2","3","1"
"904304","3","1","2","66","2","4","1","46","521","7905","1","3","2","2","5","2","5","1","2","2","2","1","2","1","2","1","2","1","2","1","2","1","2","1","2","2","2","2","1","1","2","2","2","2","2","1","2","2","2","1","2","1","1","2","2","2","0","0","0","0","1","1","2","1","3","1","2","2","2","2","1","9","9","1","1","9","1","1","2","1","2","2","1","2","4","1"
"904304","5","1","1","36","1","4","1","46","521","4193","3","3","1","1","5","2","1","2","2","2","2","1","2","2","2","1","2","2","2","2","2","1","1","1","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","2","2","1","2","2","2","0","0","1","0","0","1","2","1","3","2","2","2","2","2","1","1","9","1","1","1","1","2","1","1","1","2","2","2","3","1"
"904327","1","1","1","45","1","4","1","47","522","4849","1","6","1","1","2","0","8","2","2","2","2","1","2","2","2","2","2","1","2","2","2","1","1","1","2","2","2","2","2","2","2","1","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","2","2","3","2","2","2","2","2","1","1","9","9","9","9","1","2","2","9","2","2","2","2","2","1"
"904327","2","1","5","23","1","4","1","47","522","18212","4","8","5","1","6","0","1","1","1","2","2","2","2","2","2","1","2","1","1","2","1","1","1","1","2","2","2","2","1","2","2","1","2","1","2","2","2","1","2","2","1","1","2","2","1","2","0","1","0","0","0","1","3","3","3","1","2","2","2","2","1","1","9","1","1","1","1","2","1","1","2","2","2","2","8","1"
"904327","3","1","2","62","2","4","1","47","522","11710","4","8","2","1","5","0","8","2","2","2","2","1","2","2","2","1","2","1","1","2","3","1","1","9","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","0","0","0","0","1","3","9","3","2","2","2","2","2","1","1","9","9","9","9","1","1","2","9","2","2","1","2","4","1"
"904327","4","1","2","27","1","4","1","47","522","5204","3","6","5","1","2","2","5","2","2","2","1","1","2","1","2","1","2","1","1","1","2","1","1","1","2","2","2","2","1","2","2","1","2","2","2","2","2","2","2","2","1","1","2","2","2","2","0","1","0","0","0","1","2","2","3","1","2","2","2","2","1","1","9","9","1","1","1","2","1","1","1","2","1","2","4","1"
"904412","1","2","2","48","2","4","1","47","523","2775","4","8","3","1","6","1","1","1","1","1","2","2","2","2","2","1","2","1","1","1","1","1","1","1","2","2","1","2","2","1","2","1","1","2","2","2","2","2","2","2","1","2","1","2","2","2","1","0","0","0","0","1","2","1","3","2","2","2","2","2","1","2","1","1","1","1","1","2","1","2","1","2","2","2","4","2"
"904412","2","1","2","46","2","4","1","47","523","5551","4","8","2","1","1","0","1","1","1","1","2","2","2","2","2","1","2","1","1","3","1","1","1","1","2","2","2","2","2","1","2","1","1","3","2","2","2","1","2","2","1","2","1","2","2","2","1","0","0","0","0","1","2","2","3","2","1","2","2","2","1","1","1","1","1","1","1","2","1","9","1","9","9","9","3","1"
"904412","3","1","1","67","2","4","1","47","523","6453","3","3","1","1","3","2","1","2","2","2","2","1","2","2","2","1","2","2","1","1","1","1","1","2","2","2","2","2","2","1","1","1","1","2","2","2","2","2","2","1","1","2","1","2","2","2","1","0","0","0","0","1","2","2","3","1","1","1","2","2","1","2","1","1","1","1","1","1","2","9","2","2","2","2","6","2"
"904412","3","2","2","33","2","4","1","47","523","5704","3","7","2","1","1","0","5","1","2","2","2","1","2","2","2","2","1","1","1","2","3","1","1","2","2","2","2","2","2","2","2","1","2","3","2","2","2","2","2","1","2","1","2","2","2","2","1","0","0","0","0","1","2","2","3","1","1","2","1","2","1","1","9","9","1","1","1","2","2","1","2","1","1","2","6","2"
"904412","4","1","2","35","2","4","1","47","523","2852","3","8","3","1","3","3","1","2","1","1","2","2","2","2","2","1","2","1","2","2","2","1","1","1","2","2","2","2","2","2","1","1","1","1","2","2","2","2","2","2","1","1","1","2","2","2","0","1","0","0","0","1","2","1","3","2","2","2","2","2","1","2","8","4","8","2","6","2","1","9","1","1","2","2","4","1"
"904412","5","1","1","46","1","4","1","47","523","10688","4","8","1","1","5","2","1","1","1","1","2","2","2","2","2","1","2","1","1","1","1","1","1","1","2","2","2","2","2","1","2","1","1","2","2","2","2","2","2","2","2","2","1","2","2","2","0","1","0","0","0","1","2","2","3","2","2","2","2","2","1","2","9","1","1","1","1","2","1","2","1","2","2","2","4","1"
"904422","2","1","3","20","2","4","1","47","524","7518","3","8","3","1","6","0","4","2","2","2","2","1","2","2","2","1","2","2","2","9","2","1","9","9","2","2","2","2","2","2","2","1","2","2","2","2","2","1","2","2","1","2","1","2","2","2","1","0","0","0","0","1","2","1","3","2","2","2","2","2","1","1","9","9","9","1","1","2","2","2","9","1","9","2","3","1"
"904422","3","1","1","46","1","4","1","47","524","6829","2","6","1","1","1","4","1","2","1","1","2","1","2","2","2","1","2","1","1","2","2","1","1","2","2","2","2","1","2","1","2","2","1","3","2","2","2","2","2","1","2","2","1","2","2","2","0","1","0","0","0","1","2","3","3","2","2","2","2","2","1","2","1","9","1","1","1","2","1","1","1","9","9","9","5","2"
"904422","3","2","1","47","2","4","1","47","524","2364","5","8","1","1","6","0","1","1","1","1","2","2","2","2","2","1","2","1","1","2","1","1","1","2","2","2","1","2","2","2","1","1","1","3","1","2","2","2","2","2","2","2","1","2","2","2","1","0","0","0","0","1","1","2","3","1","2","2","2","2","1","1","1","9","1","1","1","2","1","1","1","2","2","2","5","2"
"904422","4","1","3","27","1","4","1","47","524","9771","4","8","3","1","6","0","1","1","1","1","2","1","1","1","2","1","2","1","1","2","2","2","1","1","2","1","2","2","1","1","2","1","1","2","2","2","2","2","2","1","1","2","1","2","2","1","0","1","0","0","0","1","2","2","3","2","2","2","2","2","1","3","1","9","1","9","1","2","2","1","2","1","2","2","4","1"
"904422","5","1","2","37","2","4","1","47","524","4859","2","9","6","1","6","0","1","1","1","2","2","1","2","2","2","1","1","1","1","3","1","1","2","1","2","1","1","2","2","1","1","1","1","2","2","2","2","2","2","2","1","1","1","1","2","2","1","0","0","0","0","1","1","1","1","1","1","1","1","2","2","2","9","8","1","2","1","1","1","2","1","1","2","9","2","1"
"904468","1","1","1","66","2","4","1","47","525","11503","3","7","1","2","4","0","8","2","2","2","2","1","2","2","2","2","2","1","1","3","3","1","1","9","2","2","2","2","2","2","2","1","2","3","2","2","2","2","2","2","1","2","1","2","2","2","0","0","0","0","1","1","2","2","3","4","1","2","2","2","1","1","9","1","1","1","1","2","2","2","2","2","1","2","7","2"
"904468","1","2","1","40","2","4","1","47","525","7421","3","3","1","1","2","2","1","2","1","1","2","2","2","2","2","2","1","1","1","2","1","1","1","1","2","2","1","2","2","1","1","1","1","2","2","2","2","2","2","1","2","2","1","2","2","2","0","1","0","0","0","1","1","1","3","1","1","2","2","2","2","2","9","9","1","1","6","1","1","2","1","2","2","2","7","2"
"904468","3","1","3","23","2","4","1","47","525","7866","3","7","5","1","2","2","1","1","1","2","2","1","2","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","2","1","2","1","2","3","2","2","1","1","2","2","2","1","2","2","1","2","0","0","0","0","1","1","2","2","3","2","2","2","2","2","1","1","9","9","1","1","1","2","2","9","2","2","1","2","4","1"
"904468","4","1","1","56","2","4","1","47","525","2753","3","4","1","1","2","0","8","2","2","2","2","1","2","2","2","2","2","1","1","3","1","1","1","1","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","2","2","1","2","2","1","2","1","0","1","0","0","1","2","2","3","1","1","2","2","2","1","1","9","1","1","1","6","2","1","1","1","2","1","2","7","2"
"904468","4","2","1","36","1","4","1","47","525","2288","2","6","1","1","2","1","1","2","1","2","2","2","2","2","2","1","2","1","1","2","1","1","1","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","1","2","1","3","1","2","2","2","2","1","1","9","9","1","1","1","2","1","1","2","2","2","2","7","2"
"904468","4","3","2","30","1","4","1","47","525","4576","1","6","2","1","5","2","1","1","1","2","2","2","2","2","2","1","2","1","1","3","1","1","1","1","2","2","2","2","2","1","1","1","2","2","2","2","2","2","2","1","1","2","1","2","2","2","0","0","1","0","0","1","2","2","3","2","2","2","2","2","1","3","9","9","1","1","1","2","2","2","2","2","1","2","7","2"
"904468","5","1","1","45","1","4","1","47","525","4763","3","7","1","1","1","1","1","2","2","2","1","1","2","1","2","2","1","1","2","2","2","1","2","1","1","2","1","1","1","2","1","1","2","1","2","2","2","1","2","2","1","1","2","2","1","2","0","0","1","0","0","1","2","1","3","2","2","2","2","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","3","1"
"904680","1","1","2","23","2","4","1","47","526","5721","3","7","2","1","1","1","1","1","1","2","2","1","2","2","2","1","2","1","1","3","1","1","1","1","2","2","2","2","2","1","2","1","1","1","2","2","1","1","2","2","1","1","1","2","1","2","1","0","0","0","0","1","1","1","3","1","1","2","2","2","1","1","9","1","1","1","6","2","2","2","1","2","1","2","2","1"
"904680","2","1","3","28","1","4","1","47","526","8365","3","3","3","1","6","0","1","2","1","1","2","1","2","1","2","1","2","2","1","3","3","1","1","1","2","2","2","2","2","2","1","1","1","1","2","2","1","1","2","2","1","1","1","2","2","2","0","0","0","0","1","1","2","2","3","4","2","2","2","2","1","1","1","1","1","1","1","2","1","1","2","1","1","2","3","1"
"904680","3","1","2","60","1","4","1","47","526","2591","5","8","3","1","4","1","1","1","1","1","2","2","2","1","2","1","1","1","1","3","1","2","2","1","2","1","2","2","2","1","1","1","1","2","2","2","2","2","2","2","1","1","1","2","2","2","0","1","0","0","0","1","2","1","3","1","1","2","1","2","1","2","9","2","2","2","1","2","1","2","2","1","2","2","2","1"
"904680","5","1","1","45","2","4","1","47","526","5397","3","3","1","2","2","2","1","2","2","2","2","1","2","2","2","1","2","1","1","2","1","1","2","2","2","2","2","2","2","1","2","1","2","2","2","2","2","2","2","2","2","1","2","2","2","2","0","1","0","0","0","1","2","2","3","1","1","2","2","2","1","1","9","1","1","1","1","2","1","1","1","2","1","2","3","1"
"904737","2","1","3","49","2","4","1","47","527","9095","2","3","3","1","2","6","1","1","1","1","2","2","2","2","2","1","2","2","1","1","1","1","2","1","1","2","2","2","1","1","2","1","2","3","2","2","2","2","2","2","2","1","2","2","2","2","1","0","1","0","0","1","2","1","3","2","2","2","2","2","1","1","1","1","1","1","1","2","1","1","2","2","1","2","7","1"
"904737","3","1","2","25","1","4","1","47","527","12530","4","8","3","1","6","0","4","1","1","2","2","1","2","2","2","2","2","1","1","2","2","1","1","1","2","2","1","2","2","2","1","1","2","3","2","2","1","2","2","2","1","2","1","2","2","2","1","1","0","0","0","1","2","1","3","4","2","2","2","2","1","1","9","9","9","9","6","2","2","1","1","2","2","2","4","1"
"904737","4","1","2","62","2","4","1","47","527","10574","3","6","2","2","5","0","5","2","1","2","2","2","2","2","2","2","1","1","1","3","2","1","1","1","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","0","1","0","0","0","1","2","2","3","2","1","2","2","2","1","1","9","9","1","1","1","2","2","2","2","2","1","2","3","1"
"904737","5","2","1","59","1","4","1","47","527","11470","3","3","1","1","1","0","8","2","2","2","2","1","2","2","2","1","1","1","1","3","1","1","2","1","1","2","2","2","2","2","2","1","2","1","2","2","2","2","2","2","1","1","1","2","2","2","0","1","0","0","0","1","2","2","3","2","1","1","2","2","1","1","9","1","1","1","1","2","2","2","2","1","1","2","14","2"
"904737","5","3","1","49","1","4","1","47","527","8756","3","7","1","1","5","1","1","2","1","1","2","2","2","2","2","1","2","1","1","2","2","1","1","1","2","2","2","2","2","1","1","1","2","3","2","2","2","2","2","2","1","2","2","2","2","2","1","1","0","0","0","1","1","1","2","1","2","2","2","2","1","1","1","1","1","1","1","2","1","2","1","2","2","2","14","2"
"904737","5","4","1","46","1","4","1","47","527","11675","2","7","1","1","5","3","1","2","1","2","2","1","2","1","2","2","1","1","1","3","1","1","2","1","1","2","1","1","2","1","1","1","1","2","2","2","1","1","2","2","1","1","1","2","2","2","0","1","0","0","0","1","1","1","3","2","1","1","1","2","1","1","9","2","1","2","1","1","1","1","1","1","2","2","14","2"
"904801","1","1","1","48","2","4","1","46","528","4821","3","3","1","1","2","3","1","2","2","2","2","1","1","2","2","2","2","2","2","2","3","1","1","1","2","2","1","2","2","2","2","1","1","1","1","2","1","1","2","1","1","1","1","2","2","2","1","0","0","0","0","1","3","2","3","1","2","2","2","2","1","3","9","9","1","9","1","1","1","1","1","2","2","2","4","1"
"904801","3","1","1","46","1","4","1","46","528","6962","3","7","1","1","1","1","1","2","2","2","2","1","2","2","2","2","2","1","2","2","2","1","1","1","2","2","2","2","2","2","1","2","1","2","2","2","2","1","2","2","2","2","1","2","2","2","0","1","0","0","0","1","3","3","3","2","1","2","2","2","1","1","9","1","1","1","1","1","1","2","1","2","2","2","3","1"
"904801","4","1","1","36","1","4","1","46","528","4460","3","7","1","1","1","4","1","2","1","2","2","2","1","2","2","1","2","2","2","1","2","2","1","1","2","1","1","2","2","1","1","1","1","1","2","2","2","1","2","2","1","1","1","2","2","2","0","1","0","0","0","1","2","3","3","2","2","1","2","2","1","2","9","2","1","2","1","1","1","2","1","1","1","2","5","1"
"904801","5","1","3","21","2","4","1","46","528","7666","2","8","3","1","6","1","4","2","2","2","2","1","2","2","2","1","2","1","1","2","2","1","1","1","2","2","1","2","2","1","2","1","1","3","2","2","1","1","2","2","2","2","1","2","2","2","0","1","0","0","0","1","2","2","3","4","2","2","2","2","1","2","9","9","9","9","1","2","2","2","2","2","1","2","3","1"
"904996","1","1","1","59","1","4","1","47","529","2850","3","6","1","1","2","3","1","2","2","2","2","1","2","1","2","2","2","1","2","3","1","1","1","1","2","2","2","1","1","2","1","1","2","1","2","2","1","1","2","1","2","1","2","2","2","2","0","0","1","0","0","1","1","1","3","2","1","2","2","2","1","1","9","1","1","1","1","2","1","1","1","2","1","2","1","1"
"904996","2","1","1","68","2","4","1","47","529","3503","3","3","1","2","2","0","5","1","2","2","2","1","2","2","2","1","2","1","1","3","1","1","1","1","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","1","2","2","2","2","0","0","0","0","1","1","1","1","3","1","2","2","2","2","1","1","9","1","1","1","9","2","2","2","2","2","1","2","1","1"
"904996","3","1","2","23","2","4","1","47","529","6388","4","8","3","1","6","0","4","2","2","2","2","1","2","2","2","2","2","1","1","2","2","1","1","1","2","2","2","2","2","2","2","1","2","3","2","2","2","2","2","2","1","2","2","2","2","2","0","0","0","0","1","1","1","1","3","4","2","2","2","2","1","1","9","9","9","9","1","2","2","2","1","1","2","2","3","1"
"904996","5","1","1","48","2","4","1","47","529","6026","2","9","1","1","6","1","2","1","1","2","2","2","1","2","2","1","2","1","1","1","1","1","1","2","2","2","2","2","2","1","2","1","1","1","2","1","2","2","2","1","1","1","1","2","2","2","0","1","0","0","0","1","1","1","3","2","2","2","2","2","1","2","9","1","1","1","8","1","1","2","1","2","2","2","8","2"
"904996","5","2","2","38","1","4","1","47","529","5574","3","7","2","1","1","2","1","1","1","2","2","1","2","1","2","2","2","1","1","3","2","1","1","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","0","0","1","0","0","1","1","2","3","2","2","1","2","2","1","1","9","1","1","1","1","2","1","1","2","2","1","2","8","2"
"904996","5","3","1","45","2","4","1","47","529","3013","4","8","1","1","2","1","1","1","2","1","2","1","2","2","2","2","2","1","2","2","2","1","1","1","2","2","1","2","2","2","2","1","1","1","1","2","1","1","2","1","1","2","1","1","2","2","1","0","0","0","0","1","2","2","3","1","1","2","2","2","1","1","9","1","1","1","9","1","1","1","1","1","1","2","8","2"
"905042","1","1","1","47","1","4","1","46","530","4465","3","3","1","2","5","7","1","1","1","2","2","2","2","2","2","1","2","1","2","3","2","1","1","1","1","2","2","2","2","2","2","1","2","3","2","2","2","2","2","2","2","1","2","2","2","2","1","0","0","0","0","1","3","1","3","2","2","2","2","2","1","1","1","9","1","9","1","2","2","1","2","2","1","2","6","1"
"905042","2","1","1","70","2","4","1","46","530","2696","6","2","1","2","4","0","5","2","2","2","2","1","2","2","2","1","2","1","1","3","3","1","1","2","2","2","2","2","2","2","2","2","2","3","2","2","2","2","2","2","2","1","2","2","2","2","0","0","0","0","1","1","9","9","3","1","2","2","2","2","1","1","1","1","1","1","1","2","2","1","2","2","2","2","5","1"
"905042","3","1","1","60","2","4","1","46","530","2696","4","2","1","2","4","0","3","2","2","2","2","1","2","2","2","2","2","1","2","2","3","9","1","9","2","2","2","2","2","1","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","9","9","3","1","2","2","2","2","1","1","7","9","9","9","1","2","2","1","2","2","1","2","1","1"
"905042","4","1","3","30","1","4","1","46","530","4290","1","6","4","1","6","3","1","2","1","2","2","1","2","1","2","2","2","1","2","2","2","1","1","1","1","2","2","1","1","1","1","1","2","3","2","2","2","1","2","2","1","1","2","2","2","2","0","0","0","0","1","1","9","9","3","2","2","2","2","2","1","1","9","1","1","1","1","2","1","1","1","2","1","2","3","1"
"905042","5","1","2","45","2","4","1","46","530","4638","3","6","2","1","1","0","5","1","1","2","2","2","1","2","2","1","2","1","1","3","1","1","1","1","2","2","2","2","2","1","2","1","1","2","2","2","2","2","2","2","1","1","2","2","2","2","0","1","0","0","0","1","2","2","3","2","2","2","2","2","1","1","1","9","1","1","1","2","1","2","9","2","1","2","3","1"
"905167","1","1","2","27","2","4","1","47","531","5303","3","6","2","1","1","2","5","1","1","1","2","1","2","1","2","1","2","1","1","2","1","1","1","2","2","2","1","1","2","2","2","2","2","3","2","2","2","1","2","1","1","2","1","2","2","2","1","0","0","0","0","1","3","2","2","2","2","2","2","2","1","1","1","9","1","1","6","2","2","1","2","2","1","2","4","1"
"905167","2","1","2","39","1","4","1","47","531","4627","3","2","2","1","1","4","1","2","2","2","1","2","2","2","2","2","2","1","2","2","2","1","1","1","2","2","2","2","2","2","2","1","2","3","2","1","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","1","3","3","3","2","2","1","2","2","1","1","9","9","1","1","1","2","2","2","2","2","2","2","3","1"
"905167","3","1","2","69","2","4","1","47","531","2908","4","2","2","2","5","0","5","2","2","2","2","1","2","2","2","2","2","1","2","2","3","1","1","2","2","2","2","2","2","2","2","1","2","3","2","2","2","2","2","2","2","1","2","2","2","2","0","0","0","1","0","1","2","2","3","1","2","2","2","2","1","1","9","1","1","1","1","2","2","2","2","2","1","2","2","1"
"905167","4","1","1","47","1","4","1","47","531","4816","6","2","1","1","5","4","1","2","2","2","1","2","2","2","2","2","2","1","1","1","3","2","2","2","2","2","2","2","2","2","1","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","9","9","3","2","2","2","2","2","1","1","1","9","1","1","1","2","2","1","2","2","2","2","4","1"
"905167","5","1","1","34","1","4","1","47","531","2314","2","9","1","1","2","3","1","1","1","1","2","1","1","2","2","1","2","1","1","3","1","1","1","1","2","2","1","2","2","2","1","1","1","3","2","2","2","2","2","1","1","1","1","2","2","2","0","1","0","0","0","1","2","2","3","1","1","1","2","2","1","1","9","1","1","1","9","1","1","2","1","1","2","2","1","1"
"905290","1","1","4","47","2","4","1","46","532","3581","3","7","3","1","1","2","8","1","1","2","2","2","2","2","2","1","2","1","1","2","2","1","1","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","2","2","1","2","2","2","1","0","0","0","0","1","1","1","3","4","2","2","2","2","1","2","9","1","1","1","1","1","2","2","1","2","1","2","6","1"
"905290","2","1","4","55","2","4","1","46","532","11957","3","4","3","1","2","2","1","1","1","1","2","2","2","2","2","2","2","1","2","1","1","1","1","1","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","1","1","1","2","2","2","0","0","0","0","1","1","3","9","3","1","2","2","2","2","1","1","9","9","1","1","1","2","1","1","1","2","2","2","7","1"
"905290","3","1","5","24","1","4","1","46","532","7400","3","3","3","2","1","2","1","2","2","1","2","2","2","2","2","1","2","1","1","3","2","9","1","1","2","2","2","2","2","1","2","2","2","3","2","2","2","2","2","2","2","1","2","2","2","2","0","0","0","0","1","1","9","9","9","4","2","2","2","2","1","1","9","1","1","9","1","2","2","2","2","2","1","2","6","1"
"905290","4","1","1","46","1","4","1","46","532","3447","3","3","1","2","5","5","1","2","1","1","2","1","2","2","2","2","2","2","1","3","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","3","3","3","2","2","1","2","2","1","1","9","1","1","1","1","2","2","2","2","1","1","2","6","1"
"905290","5","1","1","43","1","4","1","46","532","5171","6","2","5","2","6","1","1","2","1","2","2","2","2","2","2","1","2","2","1","1","3","1","1","1","2","2","2","2","1","1","2","2","2","3","2","2","2","2","2","2","2","2","2","2","2","2","0","0","0","0","1","1","2","1","3","2","1","2","2","2","1","1","9","1","1","1","1","2","2","1","2","2","2","2","3","1"
"905356","1","1","1","63","1","4","1","47","533","3218","3","3","1","1","2","0","6","1","1","2","2","2","2","1","2","2","2","1","1","2","1","1","1","1","2","2","2","2","2","1","1","1","1","2","2","2","1","2","2","2","2","2","1","2","1","2","1","0","1","0","0","1","9","9","3","1","1","2","2","2","1","1","9","1","1","1","1","2","2","1","1","2","2","2","1","1"
"905356","3","1","1","55","1","4","1","47","533","12682","4","8","1","2","5","1","1","2","1","1","1","2","2","2","2","2","2","1","1","1","2","1","1","1","2","2","1","1","2","2","1","1","1","2","2","2","2","2","2","2","1","2","1","2","2","2","1","0","0","0","0","1","1","1","2","2","1","2","2","2","1","1","9","1","1","1","1","2","1","2","1","2","1","2","4","1"
"905356","4","1","1","38","1","4","1","47","533","6202","3","7","1","1","5","3","1","1","2","1","1","1","1","2","2","1","1","1","1","2","1","1","1","2","2","2","2","2","2","1","2","1","1","3","2","2","2","2","2","2","1","1","1","2","2","2","0","0","0","0","1","1","2","2","3","2","1","1","2","2","1","2","1","1","1","1","1","2","1","2","2","2","2","1","4","1"
"905356","5","1","1","68","1","4","1","47","533","9654","3","4","1","1","5","4","6","2","2","2","2","1","2","2","2","2","2","2","1","3","2","1","1","2","2","2","2","2","2","2","2","2","1","3","2","2","2","2","2","2","1","2","1","2","2","2","1","0","0","0","0","1","2","2","3","2","1","2","2","2","1","1","9","1","1","1","1","2","2","1","2","2","2","2","4","1"
"906007","2","1","1","60","1","4","1","47","534","5501","6","8","1","1","3","1","1","2","1","1","1","1","1","1","2","1","2","1","1","1","1","1","1","1","1","2","1","2","2","1","1","1","1","1","2","2","2","2","2","1","1","2","1","2","2","2","0","1","1","0","0","1","3","2","3","1","1","1","2","2","1","2","4","9","1","1","1","2","1","1","1","2","1","2","2","1"
"906007","4","1","1","68","2","4","1","47","534","3331","4","8","1","1","2","0","6","1","1","2","2","1","2","2","2","1","2","1","1","2","1","1","1","1","2","2","2","2","2","2","1","1","1","2","2","2","2","2","2","2","1","2","1","2","2","2","1","0","0","0","0","1","2","2","3","1","1","2","2","2","1","1","9","1","1","1","1","2","2","1","1","2","2","2","1","1"
"906007","5","1","1","65","1","4","1","47","534","5501","3","4","1","1","5","1","6","2","1","2","2","2","1","2","2","1","2","1","1","2","3","1","1","1","2","2","2","2","2","2","1","2","1","2","1","2","2","2","2","1","1","1","1","2","2","2","0","0","0","0","1","1","3","1","3","1","1","2","2","2","1","2","9","9","1","1","1","1","2","2","1","2","1","2","2","1"
"906058","1","1","5","25","1","4","1","46","535","14150","3","7","5","1","1","1","1","1","1","2","1","1","2","1","2","1","2","1","1","3","1","1","2","1","2","2","2","2","2","1","2","1","1","1","2","2","2","1","2","2","1","1","1","2","2","2","0","1","0","0","0","1","2","1","3","2","2","2","2","1","1","1","9","9","1","1","1","1","1","2","1","1","1","2","7","1"
"906058","2","1","2","23","2","4","1","46","535","7258","3","6","3","1","6","0","4","1","1","2","2","1","2","2","2","1","2","1","2","3","1","1","1","1","2","2","2","2","2","1","1","1","2","3","2","2","1","1","2","2","1","1","1","2","2","2","1","0","0","0","0","1","1","1","3","1","2","2","2","2","1","1","1","1","1","1","1","2","2","1","2","2","2","2","5","1"
"906058","3","1","2","60","2","4","1","46","535","2653","5","8","3","1","6","2","1","1","2","2","2","1","2","2","2","2","2","1","2","1","1","1","1","2","2","2","2","2","2","2","1","1","1","2","2","2","2","2","2","2","1","1","1","2","2","1","0","1","0","0","0","1","1","1","2","1","2","2","2","2","1","1","1","2","1","1","1","2","1","1","1","2","2","2","2","1"
"906058","4","1","2","57","2","4","1","46","535","7621","1","3","2","2","5","1","1","2","2","2","1","2","1","2","2","2","2","3","1","2","2","1","1","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","1","2","1","2","2","2","1","0","0","0","0","1","8","9","9","1","2","2","2","2","1","1","9","9","1","1","1","2","2","1","2","2","1","2","4","1"
"906058","5","1","3","18","1","4","1","46","535","7075","1","3","4","1","6","3","1","2","1","1","2","2","2","2","2","2","2","1","2","1","2","1","1","1","2","2","1","2","2","2","2","1","1","1","2","2","2","1","2","2","1","1","2","2","2","2","1","0","0","0","0","1","1","1","3","1","2","2","2","2","1","1","9","9","1","1","6","2","2","2","1","2","2","2","4","1"
"906367","1","1","3","56","2","4","1","47","536","2747","3","7","3","1","6","2","1","2","2","1","1","1","2","2","2","2","2","1","1","2","3","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","0","0","0","0","1","1","1","3","1","2","2","2","2","1","1","9","9","1","1","1","2","2","1","2","2","2","2","3","1"
